"name","age","latitude","longitude","monthlyIncome","experienced"
"Kimberli",20,36.6425079,127.4954241,18513,0
"Curry",25,53.7835379,91.3543318,18257,0
"Hersch",83,34.819583,32.4608775,3125,0
"Hallsy",100,13.0748879,120.7213113,11851,1
"Shoshana",58,24.601408,103.84998,5641,0
"Lynda",84,10.5894439,-67.0494378,11187,0
"Bram",54,53.2737147,-9.0288689,9582,0
"Lynnea",85,17.037629,44.1221682,16759,1
"Ulises",71,32.97746,35.33345,8291,0
"Pet",100,-7.1546275,108.7660364,10453,0
"Ambrosio",26,49.1025395,2.0362602,6823,1
"Ferris",48,43.3045595,44.9887945,5925,1
"Georas",97,-8.5135139,-35.3747515,8836,1
"Evelyn",76,9.6311842,106.4877072,3804,1
"Isis",37,49.7863419,21.9461429,13529,0
"Blake",74,46.1854516,30.3414908,13488,0
"Cornall",82,38.0413984,140.1610496,9853,0
"Pietrek",30,32.118776,115.634159,11264,1
"Ceciley",97,14.6511524,121.0314508,17621,1
"Dore",89,56.3170109,43.994909,9705,0
"Connie",82,-7.0407255,107.0893798,9090,1
"Hertha",79,-33.93274,151.188577,3602,1
"Maurizio",89,10.5905345,107.0480378,3943,0
"Rosalynd",21,14.5643332,121.1334952,13153,1
"Beverie",89,48.8951749,2.0743633,13856,0
"Brooks",65,49.8709627,20.3132252,9399,0
"Thomasin",87,2.100305,101.642899,4418,0
"Sibyl",40,-32.9416425,-68.8605052,6942,0
"Viva",70,63.1708738,32.3462495,12980,0
"Josephine",56,33.37,-86.81,3182,1
"Margot",76,32.224808,110.228747,19777,0
"Sascha",78,56.7115456,16.3569786,8442,0
"Farlay",25,12.5640276,123.7304111,17586,1
"Ursuline",45,53.2000455,-6.1011147,6033,0
"Evan",90,51.1501056,21.0487361,17475,0
"Gill",73,-7.893728,110.1434668,17883,0
"Les",46,51.9769348,116.5697117,9201,0
"Pepita",60,17.67967,120.35883,13004,1
"Zenia",47,14.5697429,121.0190818,17822,0
"Libby",30,-6.7279241,111.3396498,16302,0
"Fan",45,46.0852466,18.3028286,11605,1
"Constantine",27,59.3192962,13.5389591,14935,1
"Cheryl",69,4.9237913,-52.3205637,12881,0
"Brittni",38,29.731101,116.251947,7660,0
"Hanna",44,-34.7791734,-55.2314448,10989,0
"Sybyl",83,-13.7720906,-172.3899338,12390,0
"Elena",72,50.4315612,4.4472854,16309,1
"Nickolaus",77,51.0288293,59.8683611,15784,0
"Alick",100,48.0976547,-1.7819266,6625,1
"Skipton",27,32.38632,35.48084,4234,0
"Evy",70,10.701232,-61.5471829,7505,1
"Vivi",37,49.8127669,84.312982,3726,1
"Cordelia",52,11.7447935,12.1818557,8368,1
"Marji",33,55.3226595,38.7095805,3408,1
"Marius",57,2.481207,-76.6990172,18199,1
"Spike",58,13.8954365,123.4123877,18293,1
"Colleen",41,10.379923,-74.881979,17270,0
"Candi",68,60.4165735,24.3256379,4742,0
"Bondy",62,35.0820413,-106.6478031,19882,1
"Bartholomew",71,53.1395216,14.4504726,7020,0
"Dolorita",69,35.215892,113.241823,6173,0
"Ardenia",84,-20.7314751,-42.0299263,6136,1
"Chen",23,-7.590458,109.1077389,19556,1
"Nelia",28,22.356083,112.562369,3763,0
"Agnes",46,-34.5939526,-58.5769684,15855,0
"Nathaniel",51,-6.8245964,111.4544179,5570,1
"Javier",32,-4.0644217,35.3548545,10094,1
"Antoni",68,10.3846169,-67.0166725,18440,0
"Jeffry",82,46.3443125,14.8335492,11456,1
"Vladimir",76,38.6152027,-28.0339781,12266,0
"Ellery",20,48.6658441,30.817434,14942,0
"Leoline",32,-19.8022734,-40.8605209,6227,0
"Kelwin",46,36.266914,111.920465,16377,1
"Emilia",66,14.657758,120.9888316,8570,1
"Edmon",46,36.661223,136.9664664,4400,0
"Rosmunda",96,-6.1512014,-79.7147468,16387,1
"Alida",87,53.3169419,-6.251714,6298,1
"Stafani",63,8.1296031,-81.026991,14102,0
"Percy",65,-53.772733,-67.738423,18273,1
"Ludovika",66,-24.4770763,25.8906212,19073,0
"Laina",48,11.5012022,122.3115616,8735,1
"Felecia",52,57.5788645,12.1079009,4765,0
"Windy",49,39.7494186,-7.9233898,6511,1
"Gelya",26,34.3552212,132.336641,8902,1
"Rafaela",76,14.1893533,122.5171185,8595,1
"Lavinia",41,58.6842321,15.7861546,19624,1
"Neila",85,21.2811908,-89.6651628,4033,1
"Mellie",78,-8.512723,115.0906448,15526,0
"Anson",65,7.0389957,126.4497814,10054,0
"Hakim",100,41.6548062,-8.4907289,6978,1
"Jens",81,49.8491712,17.9979053,5368,0
"Micky",57,52.2680883,22.5839609,15692,1
"Forster",78,39.9459413,116.3817634,12449,0
"Jobyna",26,39.3045749,-7.7271881,11418,0
"Mozelle",89,35.1341835,-89.8655563,12033,0
"Herbert",32,-22.8664464,-51.3906526,15297,1
"Laryssa",93,22.463604,-79.7231612,13718,0
"Leopold",98,32.5306814,13.0212924,18083,1
"Elspeth",91,55.1264168,39.7951718,18163,1
"Andre",73,14.3641338,120.9314495,15525,1
"Erick",37,26.647661,106.630153,19875,1
"Elmira",42,55.0650892,-7.269174,9717,0
"Man",100,14.576059,121.122805,6193,0
"Yolane",38,6.9641667,158.2083333,11641,1
"Renelle",52,15.8785099,120.3186429,10093,0
"Nappie",29,-6.238218,-36.4797126,13103,1
"Brady",54,-6.7519382,-38.2314566,4869,1
"Ivy",88,18.4520713,1.4096535,18202,1
"Gabbey",93,31.820591,117.227219,11681,0
"Vladamir",89,53.3249623,34.374358,7742,0
"Joline",26,22.951554,112.10915,7794,0
"Pamella",25,18.9753413,-97.9041394,15227,0
"Duffie",89,56.1629286,13.8037716,16870,0
"Sybyl",29,37.039991,115.667208,7545,0
"Tiff",47,-7.2282295,108.6056873,9923,0
"Ashlen",64,-7.70556,109.03083,13642,1
"Bobbee",73,3.1121428,101.6935065,5980,0
"Koressa",22,16.0619782,103.4049445,5443,0
"Deck",89,50.0026509,18.9881936,17765,1
"Tomasine",81,14.1586723,121.2408815,7728,1
"Chevalier",44,-6.9140488,107.6050316,5320,1
"Vincent",95,38.4898826,140.4015949,12791,0
"Udell",86,-4.4564351,-81.2821647,13863,0
"Anthiathia",49,10.2995028,-61.175278,8377,1
"Diannne",38,59.2803437,18.2849323,12140,1
"Katey",76,11.5471456,4.9656113,8317,0
"Hannie",32,45.0769115,-64.4944735,5335,0
"Flynn",24,42.2278811,21.2568575,8152,1
"Anet",71,-4.5286385,104.6995991,10960,1
"Carroll",34,45.590443,5.8930389,12825,1
"Tymothy",33,42.9534839,129.9920883,9835,0
"Alan",82,-11.8256582,43.4536443,5429,1
"Allegra",76,26.855047,100.22775,5764,1
"Waldo",90,26.641315,100.222545,18811,1
"Mead",44,-27.4308908,-65.6147813,12827,1
"Coop",19,-13.65232,-41.843571,9300,1
"Roi",24,41.4488926,48.6388661,15480,0
"Clayborn",52,55.045149,32.721561,10809,0
"Zaccaria",26,10.7930794,125.6860723,9711,0
"Christian",57,29.718419,104.585735,16479,1
"Melantha",89,50.1617318,16.9473457,17303,0
"Delmer",28,38.92,-76.99,13274,0
"Auroora",95,-8.4175693,113.6799766,17210,1
"Margaretha",96,23.776981,111.416025,4350,0
"Erhard",26,48.968713,117.773198,15466,0
"Seana",56,39.4670766,-8.4504292,6635,1
"Kora",54,-11.7602273,27.2499749,5288,0
"Roby",24,32.6455862,-16.8621088,14774,0
"Marrilee",48,48.25,118.2,19412,1
"Phylys",94,38.92,-76.99,18658,0
"Paulina",85,66.322631,23.67353,10845,0
"Leisha",52,30.1926637,35.7249409,9202,0
"Neils",89,38.4438949,70.8023327,7138,0
"Dulcea",82,-11.8256582,43.4536443,11023,1
"Haywood",96,-6.7765974,-79.8442978,14888,1
"Lacee",27,55.1936526,75.9684541,17890,0
"Chrotoem",21,35.3913832,49.0337401,10015,1
"Amata",90,-8.6467,121.1244,11494,1
"Wileen",59,38.1087967,21.7838411,8661,0
"Hector",90,43.1406976,20.5213617,16591,0
"Christin",56,33.626149,114.69695,17084,1
"Loleta",38,54.7669,-111.96861,7912,0
"Corby",19,6.027632,-75.431596,6237,0
"Herschel",78,31.642397,118.184993,6969,1
"Udell",72,30.229314,120.643023,18325,1
"Brittan",71,24.960385,118.386279,15679,0
"Adria",80,43.285793,17.0893798,12524,0
"Kris",25,14.5939093,-90.7533601,14041,1
"Hermina",47,55.4109698,78.2605492,18623,1
"Dulce",56,59.4443693,10.646404,11033,0
"Nilson",33,39.472976,117.26062,8128,0
"Marget",86,49.7058855,6.3726286,4906,1
"Nessy",60,5.19669,96.78446,5841,1
"Bernelle",48,-7.316501,112.4455374,7507,1
"Ermanno",83,36.15,-96,11350,1
"Lorettalorna",57,55.9180886,39.1784374,17596,0
"Liuka",57,56.1644128,12.8833299,4968,0
"Paddy",73,-35.3714074,174.0890941,16273,1
"Philis",38,56.0518037,92.9241062,8057,1
"Kennett",31,5.9840985,116.0761121,11485,0
"Stanwood",89,45.6473994,15.3176752,18671,1
"Vasily",38,-34.0257608,18.4230789,13102,0
"Deanna",37,-27.9424308,153.3970962,17963,0
"Rycca",44,31.9018747,35.8970453,12665,1
"Manny",53,40.5369108,21.2582079,16669,1
"Darrelle",86,59.2963732,18.068622,3707,0
"Ursula",92,-7.3498813,108.0861176,15442,1
"Vasily",84,53.5659675,15.28454,16239,0
"Farrel",30,3.0100681,101.5326734,11209,1
"Ferdinand",46,30.5383451,117.0666454,18932,1
"Elwin",99,29.185721,117.468181,8824,1
"Woodie",87,50.0022253,8.1937267,3694,0
"Antonius",23,29.820745,90.908217,14011,1
"Marven",22,33.786489,133.7255189,19567,0
"Klarrisa",74,38.04119,70.47298,7171,0
"Grethel",38,39.55699,-8.736667,11743,0
"Faunie",38,37.8589492,-25.7944989,10411,1
"Ted",74,32.121962,120.337007,4588,0
"Perri",63,31.686188,104.969819,11946,1
"Crosby",23,23.04421,112.677965,16544,1
"Kristen",28,4.509193,96.128731,7644,1
"Gaby",95,-26.6707181,-57.1407852,3923,1
"Anthe",25,-12.2,-75.416667,15217,1
"Maisie",47,30.115083,102.810415,11227,1
"Brnaby",67,46.3744902,17.7857168,12346,0
"Maudie",84,48.7835538,2.0439219,18599,0
"Katrinka",59,-23.4739979,-53.088539,16368,0
"Caddric",100,36.978537,117.173524,8418,0
"Constantin",49,52.1861944,5.3099089,9329,0
"Jessalin",81,43.897258,89.939332,15364,0
"Lanna",37,26.6849798,100.7492159,17905,1
"Rawley",72,16.5409974,121.563879,8726,0
"Cam",94,59.4388399,5.3184101,9804,0
"Travus",57,31.2057792,35.7593545,4347,0
"Berry",45,42.930418,1.7243511,14773,0
"Murray",70,-6.9933556,112.3650707,9107,1
"Mal",22,43.4945737,5.8978018,18308,0
"Bert",77,45.9557645,14.658899,5366,1
"Jefferey",88,46.4482967,39.6777217,5653,1
"Viviana",55,12.261245,121.990929,18129,0
"Dylan",61,5.7799851,101.0372376,4646,0
"Nick",44,40.9177668,-8.5813851,11597,1
"Dalis",74,37.335794,116.576092,5688,0
"Tiffie",41,-22.5284121,-43.7334089,4069,1
"Wiley",85,39.5240063,-8.5238901,5151,0
"Marta",24,53.8446847,18.9605242,6024,0
"Iggy",28,41.5485587,-8.5825398,7759,1
"Hyacinthe",72,54.3494655,38.2582586,3201,0
"Rafaello",89,40.638059,-8.7470806,18783,1
"Kirby",37,40.153427,116.830932,15896,1
"Maye",18,53.231395,-6.124065,12918,1
"Nevins",45,21.8405365,-78.7589558,17942,1
"Noel",24,35.5603286,133.1965067,17154,1
"Jean",60,-7.3856497,107.7991545,4645,0
"Vale",72,50.0625015,-110.6821866,16252,1
"Edwin",84,-6.7157242,111.1920959,18508,0
"Zak",38,-16.1328104,33.6063855,13226,0
"Sheilah",99,17.622182,120.6190252,6868,1
"Josey",48,60.994897,71.8982957,8045,0
"Thaddeus",79,47.317308,123.9575311,19444,0
"Crissy",24,-7.1927733,-48.204827,12671,1
"Hephzibah",79,43.4899263,2.3764372,15737,1
"Marlin",68,5.8520355,-55.2038278,19466,1
"Kylen",47,-2.2027147,115.2778317,15994,0
"Baudoin",24,13.6868163,-89.1181849,19311,1
"Palmer",88,58.9412578,23.5826177,15764,0
"Suzanne",86,22.529403,103.93935,11368,1
"Udale",50,50.3473476,15.9014886,11869,1
"Matthew",90,52.0990723,18.6045805,4418,0
"Nessa",18,16.7620996,-93.1560055,5825,1
"Brigham",44,21.3971282,106.71167,19828,1
"Lebbie",58,30.67705,120.618585,19931,0
"Addy",85,12.3522003,121.0634413,9571,0
"Licha",78,5.77232,-2.091848,9870,1
"Chicky",97,52.2248754,36.1135722,5067,0
"Krystyna",20,-8.2197304,-37.7237678,15771,1
"Bess",89,32.009016,112.122426,11649,0
"Abigail",19,-8.3351552,122.9768634,7160,0
"Sari",85,-33.7974423,151.2502275,18971,1
"Holmes",98,-54.8079502,-68.3214955,16409,0
"Crin",68,8.6450352,10.7718025,6702,1
"Mariska",41,-4.805035,119.5571677,18121,1
"Yolanda",63,20.1473464,-102.7601176,14721,0
"Marylynne",41,49.6321378,18.2218546,10530,1
"Walden",33,41.66528,115.69778,14141,1
"Elnore",68,39.021046,117.2401593,5300,0
"Laraine",87,41.7856914,20.9077452,3308,0
"Eileen",90,14.4730694,121.0286633,15340,0
"Aggi",52,42.6259555,41.734917,19582,0
"Jacky",68,46.6328109,-1.811786,4775,0
"Radcliffe",28,35.950284,101.968352,9297,1
"Jae",46,55.9008577,28.8580531,3765,1
"Quent",25,-10.6818,123.3537,13456,1
"Di",18,30.7066802,31.2447709,8938,1
"Audie",81,16.6900154,121.5455394,7831,0
"Murial",39,37.8909637,139.3167305,5420,1
"Barrett",67,32.19828,119.47016,15404,1
"Jaynell",30,35.0107648,69.1625896,8123,0
"Cory",68,36.6561848,40.3675423,14586,1
"Shena",69,-7.6225762,114.0309608,5571,1
"Aurthur",47,36.3384589,25.4333251,9662,1
"Felike",70,46.801046,98.0983756,8963,1
"Brandtr",77,53.0801709,46.6340372,5575,0
"Stephani",24,22.5786554,95.6983979,18039,1
"Gran",92,43.6947273,43.278773,14590,1
"Gisela",43,52.56166,17.82264,8294,0
"Marget",60,14.347522,120.9245309,4423,1
"Baudoin",53,57.8702991,33.6950887,3478,1
"Carney",71,19.6925744,-72.017927,15910,1
"Carlin",18,-7.9553448,112.649662,12461,1
"Burnaby",39,52.96401,14.42781,11022,0
"Harwilll",31,14.5699334,121.0204582,5344,0
"Stace",36,60.5061173,24.2916372,4496,0
"Nancie",92,41.2675718,-8.1984042,10110,0
"Nanete",90,16.7665887,-3.0025615,6636,1
"Leonie",18,35.4175712,10.997658,10676,1
"Brittne",32,33.378118,120.431234,8007,0
"Therese",71,27.86732,107.42099,6227,1
"Emmy",78,-6.9620686,108.4854717,3502,1
"Gorden",23,-8.9117,117.684,9004,0
"Kareem",43,31.904326,107.762268,4266,0
"Laverna",68,32.060255,118.796877,12475,0
"Theresina",27,-16.3952829,-71.5367908,10943,0
"Jami",42,36.1113287,138.7601651,6256,1
"Willie",67,13.4522814,101.1815568,12411,0
"Alicea",56,8.3430803,126.3177067,13218,0
"Brannon",22,14.5520342,105.1960795,13823,0
"Alexi",37,-12.1768359,44.3862983,9731,1
"Taite",39,39.8329746,-8.7978131,5399,1
"Casie",59,57.5334964,15.9897014,15501,0
"Lani",44,49.6166723,22.8581776,13746,1
"Marcelline",42,52.2795871,104.3213093,11401,1
"Koo",57,38.58,-121.49,18936,0
"Franklyn",18,45.9589716,16.3852937,18950,1
"Milly",33,39.1582421,20.9876839,19606,1
"Gusti",20,-3.3728836,29.1448793,16928,0
"Caresse",48,35.657343,107.730679,11032,1
"Errol",58,28.947331,111.633245,3926,1
"Hewett",89,-0.789275,113.921327,10903,0
"Jethro",81,-7.384252,107.9591094,10991,1
"Glennis",27,-7.1234674,111.8479156,18869,1
"Cassandre",71,32.1957948,48.254283,11682,0
"Rhetta",37,8.7078954,-76.0391909,15526,1
"Chauncey",27,23.110052,113.240664,7518,1
"Devlen",56,37.9346483,22.8455989,15299,1
"Carolyne",28,52.3992802,36.5028259,6195,1
"Susan",99,50.7074591,7.1093481,9175,1
"Missy",26,39.5481333,-118.5748667,3902,0
"Davon",71,5.6080848,-54.398656,10553,0
"Dody",40,44.6773413,20.4439853,18992,0
"Berget",57,6.1205833,100.3694375,3342,1
"Xavier",85,55.9240189,38.0011402,19213,0
"Carri",61,42.3683369,125.4352358,6664,1
"Kynthia",56,-7.4703872,110.9387418,7763,0
"Sidnee",98,30.271087,120.166448,9283,1
"Lenora",69,8.2414293,124.2469573,3259,1
"Murray",76,34.073572,100.695534,6063,0
"Eden",23,26.82808,114.835777,7041,0
"Olimpia",35,-8.8228841,120.2570421,5322,1
"Rubi",61,-6.3677078,107.0585813,11089,1
"Vanessa",75,45.0177112,78.3804417,13137,1
"Miguelita",33,27.8608333,117.7841666,11528,1
"Matty",47,34.168846,119.222197,4929,1
"Florette",76,51.8862378,-8.4824714,12554,0
"Jonas",74,17.7409147,-91.7660525,15552,0
"Belicia",83,14.175851,-89.861368,5626,0
"Kayne",83,7.5164282,-78.1607186,8624,0
"Tammi",73,16.3258256,120.7236931,8661,0
"Pierette",67,52.5871233,33.7634935,6537,1
"Andrea",21,56.3089225,22.2987465,14151,0
"Lutero",22,37.054157,122.354016,9396,0
"Janeen",31,9.7333906,-63.1914317,6628,0
"Irene",28,14.5659717,121.0108932,5587,0
"Blake",79,14.651459,121.0380826,7857,1
"Emlyn",88,-11.2750411,-37.7879303,7198,1
"Robinia",52,36.446025,118.762242,14373,1
"Emmye",56,16.7157136,102.9205295,6730,1
"Trina",79,26.015959,116.602435,18279,0
"Mandie",49,15.2884878,120.5714361,14477,1
"Keenan",72,38.8794495,-6.9706535,7228,0
"Urbano",21,59.3586958,17.9687559,6489,1
"Lucho",36,32.121962,120.337007,18226,1
"Camile",83,26.647932,107.917448,9466,0
"Clair",23,-20.179973,-48.0309631,8108,0
"Roarke",91,1.7174656,44.7686135,11070,1
"Francklin",70,3.14405,101.69676,18992,0
"Tabatha",82,38.153853,114.152004,10023,1
"Hamlen",64,51.4270935,21.3306176,3969,1
"Orelle",85,53.2976886,-6.3219759,4092,0
"Eldon",76,23.775772,98.825866,18557,1
"Bertie",90,5.8894555,7.9538378,7981,0
"Braden",86,14.23306,120.80056,6784,1
"Cherilyn",43,45.1181926,21.2944883,18557,1
"Zea",92,14.160407,-87.0399404,5029,0
"Avigdor",29,31.026665,119.910952,15949,1
"Rosabel",23,31.5587,35.1244,7273,0
"Ruttger",57,29.741986,106.273576,16590,1
"Hendrik",35,6.893618,125.164477,19989,1
"Anetta",36,33.9491123,-84.5507433,3269,1
"Tammi",55,14.6032396,121.0095407,13932,1
"Kyle",79,35.47,-97.52,10976,0
"Beth",100,35.3226984,136.5846498,4765,0
"Tiffanie",66,49.2337681,2.8874923,10709,1
"Timothee",85,-21.7972251,-50.879763,7306,1
"Edgardo",61,39.1251493,23.6799766,13081,0
"Kania",86,-2.2728607,115.5917918,17886,1
"Web",53,19.8838774,110.4153075,17045,0
"Stormi",46,13.2036283,-2.3566861,4058,1
"Paloma",88,37.7621762,-25.5651478,3365,0
"Camila",52,23.2654395,113.3547602,10102,0
"Eugenius",81,30.945515,117.81154,17665,0
"Cinderella",74,60.6221986,15.6073973,14416,1
"Kassi",50,8.27533,-73.868176,19248,1
"Geneva",48,-5.85,105.75,19608,0
"Bertine",77,44.900941,129.791945,11845,1
"Davine",87,40.0134476,21.1891151,17345,0
"Harald",19,-7.3554007,-35.2258365,12762,0
"Waylen",31,30.63166,114.040353,18113,0
"Goldarina",83,49.0321605,1.2408185,11924,0
"Ramonda",97,11.646909,124.8692275,18161,0
"Dulcinea",34,56.5930499,25.2431539,18087,0
"Lacie",71,37.8996732,139.2013381,15364,1
"Luz",86,24.3154419,109.3656914,19088,1
"Linn",41,-28.4354702,-52.8312661,16314,0
"Minta",22,31.7394146,-106.4177672,16676,0
"Leesa",93,45.089753,-64.3623382,15319,1
"Nelly",42,-6.8762522,109.6795545,12354,0
"Sena",43,-11.2362892,-38.2322028,3427,0
"Hermione",61,21.17016,110.084068,14507,1
"Laurent",49,40.0249257,44.4540632,14529,1
"Bord",67,-23.1770273,-46.4970116,12077,1
"Ruttger",48,19.3803931,-99.1476908,15028,0
"Cristen",32,-8.1221236,112.0640052,15276,1
"Mano",61,41.1837502,23.2810087,5615,1
"Charmane",81,3.9928933,97.654811,17555,1
"Brit",54,39.7887592,-8.0603988,18347,1
"Aidan",70,22.251924,112.794065,9763,0
"Gregorius",47,45.4698284,13.6405292,11979,1
"Alyson",94,17.6495376,95.7773898,18842,0
"Kamila",90,57.73598,47.01265,3242,0
"Orsola",78,27.993828,120.699361,5865,1
"Keith",75,19.0779991,-71.8423092,4776,1
"Gilligan",34,52.8595744,33.3645241,6695,0
"Gar",64,6.5346309,5.1601499,6435,1
"Sheelah",92,-23.7047572,-49.4823246,4075,0
"Denys",78,45.805566,-77.0941047,7119,0
"Farrel",51,66.3887667,23.3361439,5579,1
"Carleen",74,41.0606685,24.0475546,16546,0
"Nydia",89,31.5126804,120.2947416,3247,1
"Etheline",78,25.038296,102.664376,14582,1
"Orin",30,34.606756,119.19371,5493,0
"Ramona",63,54.1,23.7,18196,1
"Giralda",51,39.982718,117.078294,19153,1
"Giffard",26,55.9711379,37.9358133,9155,1
"Anita",50,43.2003718,45.7880956,9655,1
"Amandie",100,-7.316501,112.4455374,7134,0
"Wake",58,52.1105349,17.3756471,9086,1
"Anne-corinne",52,-8.2030974,113.7329154,8333,0
"Jeanelle",35,19.309169,-70.6977162,9581,0
"Geneva",61,-9.0933664,124.8905151,15826,1
"Devonna",19,3.4481685,-76.1667807,18488,0
"Guillema",48,39.9793657,-75.1253492,10671,1
"Constantin",93,23.0029267,105.2545888,7837,1
"Gilbertina",20,37.2425649,111.8568586,19271,0
"Kermie",50,14.2647129,121.0062678,10290,1
"Rosaleen",33,31.6890813,-4.1788953,16074,1
"Chelsey",47,33.772391,106.079271,17009,1
"Amber",36,28.1904306,112.9857433,10010,1
"Darbee",64,19.5663947,109.949686,8336,0
"Dora",68,41.3643024,48.5260928,9137,1
"Amara",52,19.992977,105.8451758,17171,0
"Ranna",54,-6.9506,112.9961,7974,1
"Pip",21,7.1854773,1.9979411,14872,0
"Derick",37,29.805107,106.395612,16456,0
"Ulrike",30,59.2916062,18.2637328,8762,1
"Kamilah",100,33.2667748,131.5110953,6921,1
"Fletcher",60,54.2407853,86.2093804,17630,1
"Sharron",89,-5.0039977,-79.0878065,13103,1
"Hamil",80,32.325027,35.220164,6558,0
"Mychal",60,-12.2597272,-38.9646608,4092,0
"Binni",20,30.86006,108.650157,13708,1
"Aylmer",43,48.892701,2.233089,5318,0
"Dotti",95,49.2609439,13.3834052,16870,0
"Evangelia",30,53.7322394,33.3332803,11003,0
"Adela",41,23.12911,113.264385,19551,1
"Lorens",85,45.0454855,39.6498995,10980,1
"Sascha",45,51.7717109,15.921227,10248,0
"Ingmar",93,47.2806309,39.7431061,18067,1
"Jesselyn",29,56.5288032,42.3295742,16704,0
"Antoni",92,8.235581,123.8545713,18298,1
"Joyce",98,35.6759137,10.0919243,19285,1
"Renae",26,-24.0021525,-48.3502883,4258,1
"Lucienne",78,57.3665832,61.4221758,3381,1
"Ermanno",64,47.6264367,34.5297956,17016,0
"Susanna",69,25.416658,115.935862,9334,1
"Cate",52,33.021266,35.447949,17530,0
"Stillmann",22,22.801624,113.525165,17986,0
"Udell",78,34.620202,112.453926,16493,1
"Jed",59,-7.229378,112.774454,17870,1
"Nye",23,19.0748796,105.1726816,10371,1
"Nanice",77,40.0397682,-75.145782,9339,0
"Tristam",95,47.510162,19.0238539,11820,0
"Laurene",99,40.91889,78.72278,12397,1
"Reinaldos",18,-7.5045992,112.542328,4291,0
"Arlyne",53,-15.0364493,40.7323311,10234,1
"Nicola",75,40.7737307,44.2225655,13538,1
"Rory",24,54.9751557,82.8637405,10837,1
"Rodolfo",91,48.2787299,7.4592542,7112,0
"Livia",20,40.7813001,19.8440006,12614,0
"Michele",64,-31.413822,-64.485902,11962,1
"Conant",43,54.0026343,-6.4202878,19466,1
"Becka",81,38.560256,69.0165511,13427,0
"Kyla",94,59.3104563,18.0995725,14553,0
"Luciano",29,40.4889794,-8.7011957,7812,0
"Cob",50,-6.7836529,111.1384418,3728,1
"Towny",45,11.0630379,17.9324442,11327,1
"Obed",66,-31.3317595,-54.1038619,13473,0
"Sim",73,29.689847,121.28259,3258,0
"Faun",69,33.888718,104.549972,12905,0
"Lanette",73,-10.9884148,26.7378585,14368,1
"Ginelle",72,43.8562586,18.4130763,10353,0
"Constancy",53,41.378328,126.2947741,4287,0
"Kiley",36,46.5670711,15.9429753,15718,0
"Dael",85,11.8088575,-0.5352356,8538,0
"Lorianne",32,60.0587654,18.0822119,19298,1
"Barnett",98,-3.4233267,130.2271243,13187,0
"Cheri",58,54.8583596,44.1463438,13691,1
"Gaile",56,-15.7665609,-70.2594346,13962,0
"Neala",68,40.2690451,-7.9886104,7427,0
"Nikolia",25,13.6119882,99.6118667,3467,1
"Rodger",21,-8.1754307,-70.3432459,4490,1
"Gray",58,57.7313899,12.9130426,10687,1
"Kayla",25,-15.8272432,-50.265662,3688,1
"Dru",77,30.5619807,49.1727178,10896,0
"Dianne",78,30.798325,107.96879,12305,1
"Aurilia",23,33.2487196,129.736915,16428,1
"Pip",66,43.09476,45.35898,18578,1
"Gabie",39,-7.0572973,107.5365647,5354,1
"Abelard",30,10.68022,-71.034538,5611,1
"Christie",90,42.0269548,-8.4748384,5395,0
"Keven",22,51.5742615,5.0840393,11336,1
"Hallie",54,44.142359,87.592379,15896,0
"Osborn",72,4.5475154,97.1574784,16633,1
"Maria",79,41.6999293,12.4151335,5722,1
"Hedda",25,-11.7806236,-75.4869033,5944,0
"Lief",86,40.2299999,-111.66,16234,0
